6.090133982947624515e-03
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.430363864491844550e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.716494845360824861e-01
0.000000000000000000e+00
2.748983739837398410e-01
0.000000000000000000e+00
0.000000000000000000e+00
9.419218585005280087e-01
7.293532338308458263e-01
