0.000000000000000000e+00
1.519756838905775070e-03
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.570507521904446896e-02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
9.906703524533517768e-01
